date,TICKER,PRC,RET
1996-03-18 00:00:00,EWJ,15.0625,C
1996-03-19 00:00:00,EWJ,15.0,-0.004149
1996-03-20 00:00:00,EWJ,15.0,0
1996-03-21 00:00:00,EWJ,15.375,0.025
1996-03-22 00:00:00,EWJ,15.3125,-0.004065
1996-03-25 00:00:00,EWJ,15.4375,0.008163
1996-03-26 00:00:00,EWJ,15.4375,0
1996-03-27 00:00:00,EWJ,15.5625,0.008097
1996-03-28 00:00:00,EWJ,15.5625,0
1996-03-29 00:00:00,EWJ,15.6875,0.008032
1996-04-01 00:00:00,EWJ,15.6875,0
1996-04-02 00:00:00,EWJ,15.8125,0.007968
1996-04-03 00:00:00,EWJ,15.6875,-0.007905
1996-04-04 00:00:00,EWJ,15.75,0.003984
1996-04-08 00:00:00,EWJ,15.5,-0.015873
1996-04-09 00:00:00,EWJ,15.75,0.016129
1996-04-10 00:00:00,EWJ,15.625,-0.007937
1996-04-11 00:00:00,EWJ,15.625,0
1996-04-12 00:00:00,EWJ,15.6875,0.004
1996-04-15 00:00:00,EWJ,15.75,0.003984
1996-04-16 00:00:00,EWJ,15.75,0
1996-04-17 00:00:00,EWJ,15.6875,-0.003968
1996-04-18 00:00:00,EWJ,15.75,0.003984
1996-04-19 00:00:00,EWJ,15.9375,0.011905
1996-04-22 00:00:00,EWJ,16.4375,0.031373
1996-04-23 00:00:00,EWJ,16.3125,-0.007605
1996-04-24 00:00:00,EWJ,16.5,0.011494
1996-04-25 00:00:00,EWJ,16.4375,-0.003788
1996-04-26 00:00:00,EWJ,16.5,0.003802
1996-04-29 00:00:00,EWJ,16.375,-0.007576
1996-04-30 00:00:00,EWJ,16.4375,0.003817
1996-05-01 00:00:00,EWJ,16.4375,0
1996-05-02 00:00:00,EWJ,16.25,-0.011407
1996-05-03 00:00:00,EWJ,16.25,0
1996-05-06 00:00:00,EWJ,16.1875,-0.003846
1996-05-07 00:00:00,EWJ,16.1875,0
1996-05-08 00:00:00,EWJ,16.25,0.003861
1996-05-09 00:00:00,EWJ,16.1875,-0.003846
1996-05-10 00:00:00,EWJ,16.0625,-0.007722
1996-05-13 00:00:00,EWJ,15.8125,-0.015564
1996-05-14 00:00:00,EWJ,15.9375,0.007905
1996-05-15 00:00:00,EWJ,16.0625,0.007843
1996-05-16 00:00:00,EWJ,16.125,0.003891
1996-05-17 00:00:00,EWJ,16.0,-0.007752
1996-05-20 00:00:00,EWJ,15.9375,-0.003906
1996-05-21 00:00:00,EWJ,15.875,-0.003922
1996-05-22 00:00:00,EWJ,15.8125,-0.003937
1996-05-23 00:00:00,EWJ,15.6875,-0.007905
1996-05-24 00:00:00,EWJ,15.625,-0.003984
1996-05-28 00:00:00,EWJ,15.625,0
1996-05-29 00:00:00,EWJ,15.625,0
1996-05-30 00:00:00,EWJ,15.6875,0.004
1996-05-31 00:00:00,EWJ,15.6875,0
1996-06-03 00:00:00,EWJ,15.4375,-0.015936
1996-06-04 00:00:00,EWJ,15.5625,0.008097
1996-06-05 00:00:00,EWJ,15.5,-0.004016
1996-06-06 00:00:00,EWJ,15.5,0
1996-06-07 00:00:00,EWJ,15.375,-0.008065
1996-06-10 00:00:00,EWJ,15.375,0
1996-06-11 00:00:00,EWJ,15.4375,0.004065
1996-06-12 00:00:00,EWJ,15.625,0.012146
1996-06-13 00:00:00,EWJ,15.6875,0.004
1996-06-14 00:00:00,EWJ,15.75,0.003984
1996-06-17 00:00:00,EWJ,15.6875,-0.003968
1996-06-18 00:00:00,EWJ,15.875,0.011952
1996-06-19 00:00:00,EWJ,15.9375,0.003937
1996-06-20 00:00:00,EWJ,16.0,0.003922
1996-06-21 00:00:00,EWJ,16.125,0.007813
1996-06-24 00:00:00,EWJ,15.875,-0.015504
1996-06-25 00:00:00,EWJ,15.8125,-0.003937
1996-06-26 00:00:00,EWJ,15.875,0.003953
1996-06-27 00:00:00,EWJ,15.875,0
1996-06-28 00:00:00,EWJ,15.875,0
1996-07-01 00:00:00,EWJ,15.8125,-0.003937
1996-07-02 00:00:00,EWJ,15.625,-0.011858
1996-07-03 00:00:00,EWJ,15.625,0
1996-07-05 00:00:00,EWJ,15.3125,-0.02
1996-07-08 00:00:00,EWJ,15.1875,-0.008163
1996-07-09 00:00:00,EWJ,15.25,0.004115
1996-07-10 00:00:00,EWJ,15.1875,-0.004098
1996-07-11 00:00:00,EWJ,15.0,-0.012346
1996-07-12 00:00:00,EWJ,15.0625,0.004167
1996-07-15 00:00:00,EWJ,14.9375,-0.008299
1996-07-16 00:00:00,EWJ,15.0,0.004184
1996-07-17 00:00:00,EWJ,15.0625,0.004167
1996-07-18 00:00:00,EWJ,15.3125,0.016598
1996-07-19 00:00:00,EWJ,15.125,-0.012245
1996-07-22 00:00:00,EWJ,14.9375,-0.012397
1996-07-23 00:00:00,EWJ,15.0625,0.008368
1996-07-24 00:00:00,EWJ,14.625,-0.029046
1996-07-25 00:00:00,EWJ,14.8125,0.012821
1996-07-26 00:00:00,EWJ,14.9375,0.008439
1996-07-29 00:00:00,EWJ,14.8125,-0.008368
1996-07-30 00:00:00,EWJ,14.9375,0.008439
1996-07-31 00:00:00,EWJ,15.125,0.012552
1996-08-01 00:00:00,EWJ,15.125,0
1996-08-02 00:00:00,EWJ,15.125,0
1996-08-05 00:00:00,EWJ,15.1875,0.004132
1996-08-06 00:00:00,EWJ,14.9375,-0.016461
1996-08-07 00:00:00,EWJ,14.8125,-0.008368
1996-08-08 00:00:00,EWJ,14.75,-0.004219
1996-08-09 00:00:00,EWJ,14.6875,-0.004237
1996-08-12 00:00:00,EWJ,14.75,0.004255
1996-08-13 00:00:00,EWJ,14.8125,0.004237
1996-08-14 00:00:00,EWJ,14.875,0.004219
1996-08-15 00:00:00,EWJ,14.875,0
1996-08-16 00:00:00,EWJ,14.75,-0.008403
1996-08-19 00:00:00,EWJ,14.875,0.008475
1996-08-20 00:00:00,EWJ,14.75,-0.008403
1996-08-21 00:00:00,EWJ,14.9375,0.012712
1996-08-22 00:00:00,EWJ,15.0,0.004184
1996-08-23 00:00:00,EWJ,14.9375,-0.004167
1996-08-26 00:00:00,EWJ,14.8125,-0.008368
1996-08-27 00:00:00,EWJ,14.6875,-0.008439
1996-08-28 00:00:00,EWJ,14.625,-0.004255
1996-08-29 00:00:00,EWJ,14.5,-0.008547
1996-08-30 00:00:00,EWJ,14.3125,-0.012931
1996-09-03 00:00:00,EWJ,14.125,-0.0131
1996-09-04 00:00:00,EWJ,14.25,0.00885
1996-09-05 00:00:00,EWJ,14.3125,0.004386
1996-09-06 00:00:00,EWJ,14.3125,0
1996-09-09 00:00:00,EWJ,14.3125,0
1996-09-10 00:00:00,EWJ,14.375,0.004367
1996-09-11 00:00:00,EWJ,14.3125,-0.004348
1996-09-12 00:00:00,EWJ,14.3125,0
1996-09-13 00:00:00,EWJ,14.4375,0.008734
1996-09-16 00:00:00,EWJ,14.5625,0.008658
1996-09-17 00:00:00,EWJ,14.75,0.012876
1996-09-18 00:00:00,EWJ,14.625,-0.008475
1996-09-19 00:00:00,EWJ,14.75,0.008547
1996-09-20 00:00:00,EWJ,14.625,-0.008475
